"leave","country_code","gender","age","years_education","news_consumption","trust_people","trust_politicians","past_vote","immig_econ","immig_culture","country_attach","religion","climate_change","imp_tradition","imp_equality","income","eu_integration","trade_union","unemployed","train"
1,"GB","Female",70,19,120,7,6,"Yes",7,7,10,"Protestant",2,3,2,0,2,1,FALSE,TRUE
1,"GB","Female",68,16,60,5,6,"Yes",6,7,7,"Protestant",2,2,2,0,4,1,FALSE,FALSE
1,"GB","Male",52,14,45,3,2,"Yes",4,4,9,"Protestant",2,1,2,1,3,1,FALSE,FALSE
0,"GB","Female",40,15,45,5,3,"Yes",7,7,7,"Protestant",1,2,2,0,10,0,FALSE,FALSE
0,"GB","Male",40,11,60,8,4,"No",7,8,5,"Protestant",2,3,4,0,5,0,FALSE,FALSE
0,"GB","Female",45,18,120,7,2,"Yes",8,4,7,"Roman Catholic",4,3,3,1,3,0,FALSE,FALSE
1,"GB","Female",73,10,60,1,4,"Yes",1,2,7,"Roman Catholic",3,3,2,0,5,1,FALSE,FALSE
1,"GB","Male",64,10,600,2,1,"Yes",2,2,6,"Protestant",2,3,4,1,0,1,FALSE,FALSE
0,"GB","Male",75,40,120,7,7,"Yes",8,8,6,"Roman Catholic",3,2,2,0,10,1,FALSE,TRUE
0,"GB","Female",40,20,60,5,2,"Yes",9,9,8,"Protestant",5,5,1,1,9,0,FALSE,TRUE
1,"GB","Male",72,21,65,7,4,"Yes",5,5,8,"Protestant",2,3,4,1,0,1,FALSE,TRUE
1,"GB","Male",49,12,5,7,7,"No",5,1,8,"Protestant",2,3,3,1,3,1,FALSE,FALSE
1,"GB","Female",76,10,120,6,0,"Yes",7,7,9,"Protestant",3,2,2,0,5,0,FALSE,TRUE
1,"GB","Female",54,13,20,3,4,"Yes",6,6,8,"Roman Catholic",3,3,1,1,2,0,FALSE,FALSE
1,"GB","Male",61,12,120,1,1,"No",0,0,7,"Protestant",1,3,2,0,0,0,FALSE,TRUE
0,"GB","Female",61,11,10,6,0,"Yes",5,3,6,"Protestant",4,1,2,1,6,1,FALSE,TRUE
0,"GB","Male",48,18,0,8,8,"Yes",8,7,6,"Islamic",4,2,2,0,5,0,FALSE,TRUE
1,"GB","Female",35,17,30,6,2,"Yes",5,8,5,"Roman Catholic",2,2,2,1,0,0,FALSE,TRUE
1,"GB","Female",69,10,45,6,0,"Yes",8,5,9,"Protestant",3,2,3,0,6,1,FALSE,FALSE
0,"GB","Female",43,18,60,5,4,"No",5,5,9,"Islamic",3,1,1,0,8,0,FALSE,TRUE
1,"GB","Female",83,10,30,5,2,"Yes",2,1,10,"Protestant",3,4,2,0,1,0,FALSE,FALSE
1,"GB","Male",57,15,60,6,1,"Yes",7,10,10,"Other",2,1,2,1,2,0,FALSE,TRUE
1,"GB","Male",75,17,20,7,3,"Yes",7,8,8,"Protestant",3,1,2,1,1,0,FALSE,FALSE
0,"GB","Female",73,19,45,6,6,"Yes",7,6,6,"Protestant",3,3,4,1,2,1,FALSE,FALSE
0,"GB","Male",55,21,60,8,5,"Yes",6,5,9,"Other",3,2,2,1,4,0,FALSE,TRUE
0,"GB","Female",36,19,10,6,2,"Yes",8,7,7,"Roman Catholic",3,5,1,0,4,0,FALSE,TRUE
0,"GB","Female",62,17,120,8,4,"Yes",9,10,10,"Roman Catholic",4,2,2,1,3,1,FALSE,FALSE
0,"GB","Female",26,21,180,6,5,"Yes",6,6,7,"Protestant",3,5,2,0,7,0,FALSE,FALSE
0,"GB","Female",31,14,30,3,0,"No",10,6,2,"Roman Catholic",3,1,1,0,5,0,FALSE,TRUE
1,"GB","Male",66,11,10,4,3,"No",3,0,10,"Protestant",2,1,3,0,0,1,FALSE,FALSE
0,"GB","Male",76,11,30,8,6,"No",2,2,10,"Roman Catholic",5,2,4,0,5,0,FALSE,TRUE
0,"GB","Female",38,17,10,7,4,"Yes",7,7,7,"Other",3,3,2,1,4,1,FALSE,TRUE
0,"GB","Male",40,18,120,8,4,"Yes",10,10,9,"Protestant",3,4,2,1,8,1,FALSE,TRUE
1,"GB","Female",76,16,60,6,6,"Yes",5,6,9,"Protestant",2,3,3,0,5,1,FALSE,TRUE
0,"GB","Male",42,21,5,7,4,"Yes",8,8,8,"Protestant",1,4,1,1,8,0,FALSE,TRUE
0,"GB","Female",27,14,20,5,4,"Yes",7,6,4,"Protestant",3,4,4,1,5,1,FALSE,FALSE
1,"GB","Female",44,20,90,6,3,"Yes",7,7,7,"Protestant",3,2,3,1,3,1,FALSE,FALSE
1,"GB","Female",20,7,0,3,3,"No",5,5,7,"Protestant",3,3,1,0,0,0,FALSE,TRUE
0,"GB","Male",70,11,45,5,5,"Yes",9,7,9,"Protestant",4,1,2,0,4,1,FALSE,TRUE
0,"GB","Male",59,17,120,4,4,"Yes",6,7,10,"Protestant",3,1,1,1,3,0,FALSE,TRUE
1,"GB","Female",49,12,10,8,1,"No",5,7,0,"Roman Catholic",3,4,1,0,4,1,FALSE,FALSE
1,"GB","Female",77,8,0,1,0,"No",0,0,9,"Roman Catholic",3,1,2,0,2,0,FALSE,TRUE
1,"GB","Male",49,14,60,5,2,"Yes",6,0,10,"Protestant",3,1,2,1,0,0,FALSE,FALSE
1,"GB","Male",56,11,120,5,5,"Yes",2,6,5,"Roman Catholic",4,2,2,0,1,1,FALSE,FALSE
1,"GB","Female",35,14,60,5,5,"Yes",5,6,5,"Protestant",3,3,1,1,6,0,FALSE,TRUE
1,"GB","Female",67,10,30,3,2,"No",5,4,8,"Protestant",3,3,2,0,3,0,FALSE,TRUE
0,"GB","Female",25,14,180,2,0,"Yes",10,10,10,"Islamic",5,1,1,0,3,1,FALSE,FALSE
1,"GB","Male",64,12,90,3,0,"Yes",5,4,8,"Protestant",3,3,2,0,4,1,FALSE,FALSE
1,"GB","Female",60,16,60,7,9,"Yes",10,10,10,"Roman Catholic",3,1,3,1,2,0,FALSE,FALSE
0,"GB","Female",85,10,30,4,5,"No",5,4,7,"Protestant",2,5,4,1,3,0,FALSE,FALSE
0,"GB","Male",78,10,30,6,5,"No",3,3,9,"Protestant",2,4,2,0,5,1,FALSE,FALSE
1,"GB","Female",64,13,30,5,5,"Yes",5,2,10,"Protestant",3,1,3,1,2,1,FALSE,FALSE
0,"GB","Female",45,17,30,8,0,"Yes",8,3,8,"Protestant",3,1,1,1,7,0,FALSE,TRUE
0,"GB","Female",66,17,60,9,8,"Yes",9,9,8,"Roman Catholic",3,3,1,1,9,1,FALSE,FALSE
0,"GB","Female",77,12,75,4,1,"Yes",5,8,10,"Protestant",3,3,4,1,2,0,FALSE,FALSE
0,"GB","Female",41,18,10,5,6,"Yes",5,5,6,"Other",4,2,2,0,3,0,FALSE,FALSE
0,"GB","Female",35,20,120,4,4,"Yes",7,6,8,"Islamic",4,2,1,1,6,1,FALSE,FALSE
0,"GB","Male",22,12,0,4,4,"No",6,5,4,"Other",2,1,2,0,5,0,FALSE,TRUE
0,"GB","Male",45,17,180,4,5,"Yes",8,8,8,"Other",3,3,2,1,3,0,FALSE,TRUE
0,"GB","Female",50,15,180,5,3,"No",5,8,5,"Other",5,2,1,0,10,0,FALSE,FALSE
0,"GB","Female",59,10,30,5,4,"Yes",5,6,4,"Roman Catholic",3,4,4,0,4,1,FALSE,TRUE
1,"GB","Female",41,12,30,7,6,"No",5,5,6,"Roman Catholic",4,2,2,0,5,0,FALSE,FALSE
0,"GB","Male",66,10,30,6,4,"Yes",4,3,6,"Protestant",2,2,3,0,7,1,FALSE,TRUE
1,"GB","Female",35,20,60,7,4,"Yes",7,10,10,"Protestant",2,4,1,1,0,0,FALSE,FALSE
1,"GB","Female",67,12,60,7,2,"Yes",8,4,8,"Roman Catholic",3,2,2,0,5,1,FALSE,TRUE
0,"GB","Female",77,10,30,7,5,"Yes",10,5,7,"Roman Catholic",3,2,2,0,4,0,FALSE,FALSE
0,"GB","Female",64,19,60,7,5,"Yes",9,4,0,"Roman Catholic",3,2,2,1,5,1,FALSE,FALSE
0,"GB","Female",56,17,60,5,4,"Yes",5,5,9,"Protestant",3,2,3,1,4,0,FALSE,FALSE
1,"GB","Male",77,10,300,7,5,"Yes",6,8,9,"Protestant",3,3,5,1,0,0,FALSE,FALSE
1,"GB","Female",83,10,120,0,0,"Yes",0,0,10,"Roman Catholic",5,1,2,0,5,0,FALSE,FALSE
1,"GB","Female",63,11,30,3,6,"Yes",6,4,8,"Protestant",1,4,3,0,4,0,FALSE,FALSE
0,"GB","Male",45,16,30,6,4,"No",8,2,7,"Roman Catholic",3,3,3,0,3,0,FALSE,FALSE
1,"GB","Male",46,13,420,4,1,"Yes",3,5,1,"Islamic",5,1,1,0,0,0,FALSE,TRUE
0,"GB","Male",41,20,120,7,7,"Yes",5,8,8,"Protestant",3,3,3,1,5,0,FALSE,TRUE
0,"GB","Female",28,15,20,7,1,"Yes",9,9,5,"Protestant",3,5,1,0,5,1,FALSE,FALSE
1,"GB","Male",30,16,30,6,3,"Yes",9,6,8,"Roman Catholic",3,3,2,1,5,0,FALSE,TRUE
1,"GB","Male",77,10,0,1,1,"Yes",7,5,4,"Protestant",2,2,3,0,3,1,FALSE,TRUE
0,"GB","Female",64,12,60,4,0,"No",1,4,8,"Roman Catholic",3,5,1,1,3,0,FALSE,FALSE
0,"GB","Male",67,19,60,8,4,"Yes",7,7,6,"Protestant",3,2,2,1,3,0,FALSE,TRUE
0,"GB","Female",50,14,60,8,3,"Yes",7,7,9,"Protestant",3,2,2,0,5,1,FALSE,FALSE
0,"GB","Male",69,19,120,4,2,"Yes",6,3,9,"Protestant",3,1,2,1,3,1,FALSE,TRUE
0,"GB","Female",67,12,60,0,2,"Yes",4,5,7,"Protestant",3,1,2,0,4,1,FALSE,TRUE
1,"GB","Female",92,9,210,8,4,"Yes",4,5,10,"Protestant",2,2,2,0,5,0,FALSE,FALSE
1,"GB","Female",42,16,30,4,3,"Yes",6,5,8,"Other",3,2,2,0,4,1,FALSE,FALSE
1,"GB","Male",34,11,30,3,10,"No",4,5,4,"Islamic",3,1,5,0,4,0,FALSE,FALSE
1,"GB","Male",54,19,180,8,7,"Yes",8,8,9,"Protestant",3,3,1,1,2,0,FALSE,TRUE
1,"GB","Female",70,11,30,8,5,"Yes",6,5,6,"Protestant",2,3,3,1,4,0,FALSE,TRUE
0,"GB","Female",88,9,0,8,5,"No",5,5,7,"Protestant",1,3,3,0,5,0,FALSE,FALSE
1,"GB","Male",58,11,120,9,1,"No",7,8,8,"Other",1,4,2,0,1,1,TRUE,FALSE
0,"GB","Female",35,11,30,7,5,"Yes",5,5,10,"Islamic",3,2,1,0,5,0,FALSE,FALSE
1,"GB","Female",69,11,60,5,1,"Yes",6,2,2,"Protestant",3,2,2,0,1,0,FALSE,TRUE
1,"GB","Female",57,13,60,6,6,"Yes",6,7,8,"Roman Catholic",3,2,1,1,5,0,FALSE,FALSE
0,"GB","Female",56,21,120,0,2,"Yes",5,4,4,"Roman Catholic",3,2,2,1,4,1,FALSE,FALSE
0,"GB","Female",30,19,30,0,0,"Yes",7,10,3,"Roman Catholic",4,3,1,1,10,1,FALSE,TRUE
0,"GB","Female",34,14,150,3,5,"Yes",9,9,5,"Protestant",4,4,1,0,8,0,FALSE,TRUE
1,"GB","Male",67,12,300,1,0,"Yes",0,1,7,"Roman Catholic",4,3,2,0,1,1,FALSE,FALSE
1,"GB","Female",70,13,120,5,0,"Yes",1,0,10,"Protestant",3,1,6,0,0,1,FALSE,FALSE
0,"GB","Female",37,11,60,7,5,"No",7,6,8,"Other",2,2,2,1,5,0,FALSE,TRUE
0,"GB","Female",17,12,30,9,8,"No",8,8,8,"Roman Catholic",4,2,2,0,7,0,FALSE,TRUE
0,"GB","Female",37,14,5,3,2,"No",3,3,4,"Roman Catholic",3,1,2,1,2,1,FALSE,FALSE
0,"GB","Female",40,17,120,5,5,"Yes",8,10,8,"Other",3,2,1,1,8,0,FALSE,FALSE
1,"GB","Female",73,15,30,5,5,"Yes",7,1,5,"Protestant",3,1,1,0,4,0,FALSE,FALSE
1,"GB","Female",61,12,60,4,2,"Yes",5,4,10,"Protestant",3,3,4,0,5,1,FALSE,TRUE
1,"GB","Male",64,9,90,7,4,"Yes",5,3,8,"Protestant",3,4,2,0,0,1,FALSE,TRUE
0,"GB","Female",92,10,60,0,5,"No",0,0,10,"Protestant",4,2,3,0,5,0,FALSE,TRUE
1,"GB","Female",63,14,120,6,5,"Yes",2,3,10,"Protestant",1,3,3,0,0,0,FALSE,TRUE
1,"GB","Female",44,12,0,4,6,"No",7,5,8,"Islamic",3,2,2,0,3,1,FALSE,FALSE
0,"GB","Female",61,18,60,7,5,"Yes",8,5,8,"Protestant",2,4,3,1,6,1,FALSE,FALSE
0,"GB","Female",73,17,60,8,3,"Yes",7,8,10,"Protestant",4,2,2,1,7,1,FALSE,TRUE
1,"GB","Male",53,15,30,4,5,"Yes",1,1,7,"Protestant",3,2,2,1,2,1,FALSE,FALSE
1,"GB","Male",83,11,60,3,3,"Yes",1,2,9,"Protestant",5,2,2,0,0,1,FALSE,FALSE
1,"GB","Male",46,18,60,2,9,"No",7,8,8,"Roman Catholic",5,3,2,1,1,0,FALSE,TRUE
1,"GB","Male",58,14,10,4,5,"No",3,4,10,"Protestant",2,4,2,0,5,0,FALSE,FALSE
0,"GB","Female",41,12,60,7,2,"Yes",1,4,3,"Protestant",3,3,2,1,2,0,FALSE,FALSE
0,"GB","Female",18,14,60,4,6,"No",10,5,5,"Protestant",1,1,1,0,5,0,FALSE,TRUE
1,"GB","Female",77,10,120,0,0,"Yes",5,5,10,"Protestant",2,2,2,1,2,0,FALSE,TRUE
0,"GB","Male",67,10,15,8,5,"Yes",4,3,5,"Roman Catholic",2,2,2,0,6,0,FALSE,FALSE
1,"GB","Female",67,12,90,0,2,"Yes",5,2,10,"Protestant",3,1,4,1,0,1,FALSE,TRUE
0,"GB","Female",70,16,60,7,4,"Yes",6,7,9,"Protestant",3,3,3,0,6,0,FALSE,FALSE
0,"GB","Female",61,10,180,6,5,"Yes",6,7,6,"Roman Catholic",2,4,4,0,1,1,FALSE,FALSE
0,"GB","Male",51,11,120,8,7,"Yes",7,7,8,"Roman Catholic",3,2,1,0,8,0,FALSE,TRUE
0,"GB","Female",17,13,120,3,2,"No",7,5,0,"Roman Catholic",2,3,6,1,4,0,FALSE,FALSE
0,"GB","Female",77,13,240,9,5,"Yes",8,8,9,"Protestant",2,1,2,0,4,0,FALSE,FALSE
0,"GB","Male",91,9,720,3,8,"Yes",7,7,7,"Protestant",2,4,3,0,5,0,FALSE,FALSE
1,"GB","Female",48,12,60,3,5,"No",8,8,7,"Protestant",3,2,2,1,4,0,FALSE,FALSE
0,"GB","Female",79,15,120,8,4,"Yes",7,5,9,"Protestant",2,2,1,0,1,1,FALSE,TRUE
0,"GB","Female",53,21,60,7,3,"Yes",8,8,6,"Protestant",4,5,2,1,5,1,FALSE,FALSE
0,"GB","Female",23,14,10,7,2,"Yes",7,8,8,"Islamic",3,1,1,0,8,0,FALSE,TRUE
0,"GB","Female",32,18,10,2,4,"Yes",6,4,4,"Other",4,3,1,1,5,1,FALSE,FALSE
0,"GB","Male",19,14,30,7,1,"No",4,6,6,"Roman Catholic",4,3,4,1,7,0,TRUE,TRUE
1,"GB","Male",21,8,180,5,4,"No",8,7,2,"Roman Catholic",4,2,3,0,4,0,TRUE,TRUE
0,"GB","Female",52,17,30,6,5,"Yes",9,4,10,"Protestant",4,1,2,1,3,1,FALSE,FALSE
1,"GB","Female",32,13,60,2,3,"Yes",2,2,3,"Roman Catholic",3,5,2,0,1,0,FALSE,FALSE
0,"GB","Female",49,18,20,8,6,"Yes",8,8,9,"Roman Catholic",1,2,1,1,5,1,FALSE,FALSE
0,"GB","Male",28,24,6,3,5,"Yes",5,5,9,"Protestant",4,1,1,1,2,0,FALSE,TRUE
0,"GB","Female",75,15,120,6,6,"Yes",6,6,6,"Protestant",3,2,3,0,4,1,FALSE,FALSE
1,"GB","Female",71,13,120,9,6,"Yes",5,7,10,"Other",1,2,3,0,1,0,FALSE,TRUE
0,"GB","Male",67,16,0,6,5,"No",7,5,10,"Protestant",3,4,2,0,4,0,FALSE,TRUE
1,"GB","Male",69,15,60,7,4,"Yes",5,7,7,"Protestant",4,2,4,0,4,1,FALSE,FALSE
0,"HU","Male",59,11,30,5,5,"No",1,1,8,"Roman Catholic",3,2,2,0,4,1,FALSE,TRUE
0,"HU","Male",69,11,30,8,2,"Yes",5,5,8,"Roman Catholic",4,2,2,0,3,1,FALSE,FALSE
0,"HU","Male",31,13,20,3,2,"No",1,1,8,"Roman Catholic",3,3,2,1,3,0,FALSE,FALSE
0,"HU","Male",24,14,1082,5,2,"Yes",5,2,8,"Roman Catholic",4,2,1,0,4,0,FALSE,TRUE
0,"HU","Female",49,18,240,8,3,"Yes",2,3,10,"Roman Catholic",4,2,3,0,4,1,FALSE,FALSE
0,"HU","Female",55,12,977,2,0,"Yes",2,2,10,"Protestant",4,3,2,0,4,1,FALSE,TRUE
0,"HU","Female",70,11,1121,2,0,"Yes",2,4,10,"Roman Catholic",2,2,2,0,7,1,FALSE,FALSE
0,"HU","Male",38,17,1160,5,1,"Yes",1,1,10,"Roman Catholic",2,2,5,1,8,1,FALSE,FALSE
0,"HU","Male",57,14,1023,5,1,"Yes",3,5,10,"Roman Catholic",4,1,1,0,9,1,FALSE,TRUE
0,"HU","Female",21,12,710,3,1,"No",3,3,10,"Protestant",4,2,1,0,7,0,FALSE,TRUE
0,"HU","Female",63,15,1153,5,8,"Yes",4,5,8,"Protestant",2,2,2,1,6,1,FALSE,FALSE
0,"HU","Female",54,15,0,2,1,"No",7,5,10,"Roman Catholic",2,4,3,1,10,0,FALSE,FALSE
0,"HU","Female",24,15,60,5,4,"No",10,10,3,"Roman Catholic",1,2,2,0,10,0,FALSE,TRUE
0,"HU","Male",31,9,60,8,8,"Yes",0,8,10,"Other",2,1,2,0,10,0,TRUE,FALSE
0,"HU","Female",72,7,60,9,7,"Yes",2,10,10,"Protestant",3,1,1,0,6,1,FALSE,TRUE
1,"HU","Male",25,12,1082,8,9,"No",1,2,8,"Roman Catholic",2,1,2,0,2,0,FALSE,TRUE
0,"HU","Male",82,11,30,8,1,"No",2,0,10,"Roman Catholic",4,3,4,0,2,1,FALSE,TRUE
1,"HU","Male",64,15,10,5,9,"No",2,1,10,"Roman Catholic",3,4,4,0,3,1,FALSE,FALSE
1,"HU","Male",70,11,600,0,0,"Yes",0,7,10,"Roman Catholic",3,2,2,0,0,0,FALSE,TRUE
0,"HU","Female",42,11,0,2,0,"No",5,5,0,"Roman Catholic",3,4,2,1,10,0,FALSE,TRUE
0,"HU","Male",56,14,60,0,0,"No",1,1,8,"Roman Catholic",4,5,3,0,4,0,FALSE,TRUE
0,"HU","Female",63,12,60,3,2,"Yes",7,5,10,"Roman Catholic",4,4,3,0,5,1,FALSE,FALSE
0,"HU","Female",65,17,30,8,9,"Yes",1,5,10,"Roman Catholic",4,1,1,1,5,1,FALSE,FALSE
0,"HU","Female",82,13,910,6,2,"No",4,4,10,"Roman Catholic",3,4,3,0,4,0,FALSE,TRUE
0,"HU","Female",73,12,45,5,5,"Yes",5,8,10,"Protestant",2,1,1,1,5,1,FALSE,TRUE
0,"HU","Female",70,15,30,0,8,"No",8,10,10,"Protestant",3,2,1,0,3,1,FALSE,FALSE
0,"HU","Female",74,8,5,5,4,"No",5,6,5,"Roman Catholic",4,5,5,0,5,1,FALSE,TRUE
0,"HU","Male",65,11,30,4,5,"Yes",5,6,9,"Roman Catholic",3,2,2,0,3,0,FALSE,FALSE
0,"HU","Female",80,8,30,4,2,"Yes",4,6,10,"Roman Catholic",3,1,2,0,6,1,FALSE,TRUE
0,"HU","Female",79,12,360,5,2,"Yes",5,5,10,"Roman Catholic",4,1,4,1,5,1,FALSE,FALSE
0,"HU","Female",84,7,70,3,2,"No",3,3,10,"Roman Catholic",3,1,1,0,5,0,FALSE,FALSE
0,"HU","Female",37,11,60,5,4,"Yes",6,6,5,"Roman Catholic",4,2,2,0,2,0,FALSE,TRUE
1,"HU","Male",73,11,300,3,0,"Yes",4,4,10,"Protestant",3,2,1,0,8,0,FALSE,FALSE
0,"HU","Male",59,11,40,8,5,"Yes",3,1,10,"Roman Catholic",2,4,3,0,2,1,FALSE,TRUE
0,"HU","Female",76,8,150,4,5,"Yes",2,2,10,"Roman Catholic",3,2,3,0,3,1,FALSE,TRUE
0,"HU","Male",55,13,60,6,5,"Yes",4,1,10,"Roman Catholic",3,4,3,0,3,1,FALSE,TRUE
0,"HU","Male",31,12,30,4,3,"No",4,2,10,"Roman Catholic",3,4,3,1,1,0,FALSE,FALSE
0,"HU","Female",16,10,60,4,5,"No",5,3,10,"Roman Catholic",3,2,2,1,6,0,FALSE,FALSE
0,"HU","Female",59,11,30,3,0,"Yes",2,2,10,"Roman Catholic",3,2,3,0,5,1,FALSE,FALSE
0,"HU","Female",65,20,120,8,5,"Yes",6,5,10,"Roman Catholic",3,2,2,1,7,1,FALSE,FALSE
0,"HU","Male",74,12,60,5,4,"Yes",5,5,5,"Protestant",4,1,4,1,4,1,FALSE,TRUE
0,"HU","Female",46,17,60,2,8,"Yes",1,0,10,"Roman Catholic",3,3,2,1,0,0,FALSE,FALSE
0,"HU","Male",77,10,120,2,7,"Yes",0,1,10,"Roman Catholic",3,2,2,0,0,0,FALSE,TRUE
0,"HU","Female",60,17,60,2,7,"Yes",0,1,9,"Roman Catholic",3,1,2,1,0,1,FALSE,TRUE
1,"HU","Female",81,16,90,3,3,"Yes",0,0,10,"Roman Catholic",5,1,2,0,1,0,FALSE,TRUE
0,"HU","Male",70,11,210,0,9,"Yes",3,4,10,"Protestant",5,1,2,0,5,1,FALSE,TRUE
1,"HU","Female",29,16,30,4,8,"Yes",5,3,10,"Roman Catholic",2,1,2,1,0,0,FALSE,TRUE
0,"HU","Male",50,12,90,7,8,"Yes",3,4,10,"Roman Catholic",4,1,2,1,7,0,FALSE,TRUE
0,"HU","Female",38,14,60,3,3,"Yes",4,0,9,"Protestant",4,1,2,1,0,0,FALSE,TRUE
1,"HU","Female",42,16,30,5,7,"Yes",0,0,10,"Roman Catholic",5,1,2,1,0,0,FALSE,FALSE
0,"HU","Female",80,16,240,4,8,"Yes",6,4,10,"Roman Catholic",4,1,2,1,5,0,FALSE,TRUE
0,"HU","Male",77,12,340,0,7,"Yes",6,7,10,"Roman Catholic",5,1,2,0,7,0,FALSE,FALSE
1,"HU","Male",48,12,90,2,7,"Yes",4,0,10,"Roman Catholic",4,1,2,1,4,1,FALSE,FALSE
1,"HU","Female",60,16,60,4,7,"Yes",4,0,10,"Protestant",5,1,2,0,0,0,FALSE,TRUE
1,"HU","Female",65,16,210,0,4,"Yes",0,0,10,"Protestant",3,1,2,1,2,0,FALSE,FALSE
0,"HU","Male",24,14,30,3,7,"No",4,0,7,"Protestant",3,1,2,1,0,0,FALSE,TRUE
0,"HU","Female",55,16,90,0,2,"Yes",0,0,10,"Protestant",5,2,2,1,3,0,FALSE,FALSE
0,"HU","Male",85,11,150,2,1,"No",3,1,10,"Roman Catholic",4,1,2,0,3,1,FALSE,FALSE
1,"HU","Female",37,16,20,2,8,"Yes",1,1,10,"Roman Catholic",3,1,2,0,3,0,FALSE,TRUE
0,"HU","Female",34,10,30,4,6,"Yes",0,0,10,"Roman Catholic",3,1,2,1,0,0,FALSE,TRUE
0,"HU","Female",65,16,120,4,6,"Yes",1,2,10,"Roman Catholic",3,1,2,0,2,1,FALSE,FALSE
1,"HU","Female",59,12,90,7,5,"Yes",5,5,10,"Roman Catholic",3,5,2,0,2,1,FALSE,TRUE
1,"HU","Male",77,11,150,8,2,"Yes",4,4,10,"Protestant",3,3,2,1,5,1,FALSE,FALSE
1,"HU","Female",42,13,60,6,3,"Yes",5,5,10,"Roman Catholic",2,2,3,0,1,0,FALSE,FALSE
1,"HU","Female",45,11,60,3,5,"Yes",0,0,9,"Roman Catholic",3,1,2,1,0,0,FALSE,TRUE
0,"HU","Female",43,12,30,3,6,"Yes",0,0,10,"Roman Catholic",3,1,2,0,0,0,FALSE,TRUE
0,"HU","Female",60,12,60,3,8,"Yes",0,0,10,"Roman Catholic",3,1,2,1,0,0,FALSE,TRUE
1,"HU","Female",66,17,60,7,2,"Yes",6,6,8,"Protestant",3,4,2,1,0,1,FALSE,TRUE
0,"HU","Female",86,8,30,0,6,"Yes",6,10,7,"Roman Catholic",2,1,2,0,0,1,FALSE,FALSE
1,"HU","Female",64,13,60,3,4,"Yes",5,3,9,"Roman Catholic",3,2,2,0,0,1,FALSE,FALSE
0,"HU","Female",72,12,80,6,5,"Yes",3,5,8,"Protestant",4,3,4,1,4,0,FALSE,FALSE
0,"HU","Male",59,12,70,6,5,"Yes",5,6,9,"Roman Catholic",3,3,2,1,3,0,FALSE,FALSE
0,"HU","Female",58,12,90,8,3,"Yes",3,5,9,"Protestant",4,2,2,1,3,0,FALSE,FALSE
1,"HU","Female",71,14,30,0,0,"Yes",0,0,10,"Roman Catholic",4,2,2,0,5,0,FALSE,TRUE
0,"HU","Female",67,11,775,5,0,"No",3,5,4,"Roman Catholic",5,3,3,0,4,1,FALSE,TRUE
0,"HU","Female",59,12,894,4,3,"No",3,5,5,"Roman Catholic",3,2,3,0,4,0,FALSE,TRUE
0,"HU","Male",73,12,25,5,5,"Yes",5,3,7,"Roman Catholic",5,4,5,0,3,1,FALSE,FALSE
0,"HU","Female",71,12,30,2,4,"Yes",6,6,7,"Roman Catholic",4,5,3,0,1,1,FALSE,TRUE
0,"HU","Male",56,14,30,4,4,"Yes",3,4,7,"Roman Catholic",4,3,3,0,2,0,FALSE,FALSE
1,"HU","Male",40,12,20,9,8,"Yes",1,0,10,"Roman Catholic",3,1,1,0,2,0,FALSE,TRUE
1,"HU","Male",65,12,918,6,4,"Yes",0,0,8,"Roman Catholic",3,1,2,1,2,0,FALSE,FALSE
0,"HU","Male",73,8,497,6,6,"Yes",0,0,10,"Roman Catholic",1,1,1,0,2,0,FALSE,FALSE
0,"HU","Female",34,8,1020,4,2,"Yes",2,2,10,"Roman Catholic",3,1,1,0,5,0,FALSE,TRUE
0,"HU","Female",64,8,566,8,6,"No",0,2,10,"Roman Catholic",3,1,3,0,5,0,FALSE,TRUE
1,"HU","Male",29,12,907,5,2,"Yes",1,1,6,"Roman Catholic",1,2,2,0,3,0,FALSE,TRUE
0,"HU","Female",19,12,0,4,2,"No",3,3,7,"Protestant",3,2,3,0,4,0,FALSE,FALSE
0,"HU","Male",42,14,863,5,3,"Yes",2,3,9,"Roman Catholic",2,1,2,1,5,0,FALSE,TRUE
0,"HU","Male",75,16,60,0,1,"Yes",0,0,10,"Roman Catholic",4,1,2,1,0,1,FALSE,FALSE
0,"HU","Male",42,13,60,10,1,"Yes",0,0,10,"Roman Catholic",4,4,1,1,10,1,FALSE,TRUE
1,"HU","Female",77,7,120,3,7,"Yes",0,0,10,"Roman Catholic",3,1,2,0,5,1,FALSE,FALSE
0,"HU","Male",68,11,30,0,0,"No",7,7,3,"Roman Catholic",5,5,2,0,5,0,FALSE,FALSE
0,"HU","Female",74,12,90,5,7,"Yes",8,10,10,"Roman Catholic",2,4,2,0,10,1,FALSE,FALSE
1,"HU","Female",24,12,0,3,2,"No",6,4,5,"Roman Catholic",3,2,2,0,8,0,FALSE,FALSE
0,"HU","Female",48,14,20,6,6,"Yes",2,2,10,"Roman Catholic",4,1,2,1,5,0,FALSE,FALSE
0,"HU","Female",51,12,20,6,8,"Yes",3,2,10,"Roman Catholic",4,1,4,1,2,0,FALSE,FALSE
1,"HU","Male",46,8,60,5,3,"Yes",1,1,10,"Roman Catholic",4,2,1,0,1,0,FALSE,TRUE
0,"HU","Female",64,17,30,5,5,"Yes",5,8,10,"Roman Catholic",4,1,1,0,1,1,FALSE,TRUE
